Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
986,328.275
987,329.11
988,329.32
989,331.075
990,331.97
991,332.755
992,333.14
993,331.795
994,331.345
995,329.625
996,328.71
997,327.605
998,327.05
999,325.155
1000,324.78
1001,324.445
1002,323.755
1003,323.07
1004,322.515
1005,322.365
1006,323.415
1007,322.07
1008,321.95
1009,322.495
1010,322.09
1011,322.905
1012,322.29
1013,322.14
1014,322.47
1015,322.29
1016,322.395
1017,322.42
1018,321.96
1019,322.275
1020,322.915
1021,322.37
1022,321.965
1023,322.83
1024,323.15
1025,322.7
1026,322.775
1027,323.155
1028,322.395
1029,322.765
1030,322.685
1031,322.91
1032,322.475
1033,321.755
1034,323.175
1035,323.17
1036,321.685
1037,322.92
1038,323.87
1039,324.14
1040,323.835
1041,325.015
1042,325.17
1043,324.645
1044,326.185
1045,326.84
1046,326.68
1047,327.795
1048,328
1049,328.16
1050,328.35
1051,329.175
1052,329.43
1053,328.02
1054,327.685
1055,327.575
1056,326.475
1057,326.29
1058,324.915
1059,324.7
1060,324.605
1061,323.905
1062,323.405
1063,322.875
1064,323.975
1065,324.515
1066,324.12
1067,324.78
1068,324.82
1069,324.435
1070,325.005
1071,323.105
1072,321.66
1073,320.63
1074,320.13
1075,320.805
1076,319.495
1077,319.825
1078,320.635
1079,319.575
1080,319.87
1081,319.185
1082,319.45
1083,319.295
1084,318.845
1085,319.595
1086,319.23
1087,319.45
1088,318.72
1089,320.005
1090,319.53
1091,320.02
1092,318.52
1093,320.025
1094,319.89
1095,319.995
1096,319.75
1097,320.165
1098,319.015
1099,319.025
1100,318.7
1101,319.395
1102,319.135
1103,319.55
1104,319.81
1105,319.52
1106,318.84
1107,319.025
1108,319.335
1109,319.22
1110,319.17
1111,318.76
1112,319.335
1113,318.465
1114,318.78
1115,319.255
1116,319.205
1117,318.915
1118,318.655
1119,319.07
1120,318.985
1121,318.515
1122,318.425
1123,317.33
1124,318.085
1125,318.175
1126,317.8
1127,317.035
1128,316.94
1129,317.405
1130,317.58
1131,316.315
1132,316.205
1133,316.38
1134,317.145
1135,316.745
1136,316.31
1137,317.345
1138,317.38
1139,317.45
1140,316.5
1141,316.925
1142,316.695
1143,316.43
1144,317.26
1145,316.045
1146,316.175
1147,316.945
1148,317.475
1149,317.815
1150,317.67
1151,317.61
1152,317.68
1153,317.245
1154,317.23
1155,317.88
1156,318.725
1157,318.13
1158,318.7
1159,316.85
1160,317.275
1161,316.73
1162,317.165
1163,317.32
1164,317.61
1165,317.19
1166,317.675
1167,317.2
1168,316.97
1169,317.18
1170,316.43
1171,316.63
1172,317.16
1173,316.405
1174,316.49
1175,316.915
1176,315.155
1177,315.94
1178,315.1
1179,314.615
1180,315.335
1181,315.535
1182,315.145
1183,315.315
1184,314.58
1185,315.93
1186,315.27
1187,315.335
1188,315.74
1189,315.29
1190,315.43
1191,315.825
1192,315.595
1193,315.345
1194,315.515
1195,315.63
1196,315.305
1197,316.13
1198,316.03
1199,316.07
1200,315.805
1201,315.41
1202,315.305
1203,314.985
1204,314.945
1205,315.745
1206,315.715
1207,315.99
1208,314.76
1209,315.945
1210,315.455
1211,314.755
1212,313.91
1213,315.635
1214,314.79
1215,314.275
1216,315.03
1217,314.7
1218,314.31
1219,314.525
1220,314.585
1221,314.195
1222,315.005
1223,314.905
1224,314.12
1225,313.855
1226,315.19
1227,314.295
1228,315.29
1229,314.69
1230,314.495
1231,315.385
1232,314.74
1233,315.195
1234,313.28
1235,314.09
1236,314.56
1237,314.555
1238,313.92
1239,314.075
1240,313.54
1241,314.44
1242,313.715
1243,313.85
1244,314.92
1245,314.94
1246,314.53
1247,314.275
1248,312.84
1249,313.255
1250,313.405
1251,314.04
1252,313.24
1253,313.01
1254,314.12
1255,313.995
1256,313.23
1257,313.735
1258,313.805
1259,314.01
1260,313.985
1261,313.27
1262,313.445
1263,314.13
1264,313.95
1265,313.925
1266,313.815
1267,314.01
1268,313.66
1269,314.485
1270,313.535
1271,313.9
1272,313.85
1273,314.395
1274,313.675
1275,314.67
1276,313.55
1277,314.28
1278,314.12
1279,312.995
1280,313.74
1281,313.535
1282,314.16
1283,313.015
1284,313.6
1285,313.435
1286,313.13
1287,313.495
1288,313.19
1289,312.315
1290,312.73
1291,313.66
1292,312.255
1293,313.045
1294,313.005
1295,312.805
1296,312.865
1297,312.675
1298,311.835
1299,312.63
1300,312.71
1301,312.425
1302,313.29
1303,312.785
1304,313.495
1305,312.06
1306,313.44
1307,312.925
1308,312.775
1309,312.04
1310,313.35
1311,312.335
1312,312.895
1313,313.23
1314,313.32
1315,313.56
1316,313.405
1317,312.655
1318,313.085
1319,312.745
1320,312.635
1321,312.655
1322,312.38
1323,312.995
1324,312.84
1325,313.375
1326,312.845
1327,312.355
1328,312.215
1329,312.94
1330,312.885
1331,312
1332,311.645
1333,312.275
1334,312.515
1335,312.75
1336,312.1
1337,311.35
1338,311.89
1339,313.26
1340,311.72
1341,311.555
1342,312.57
1343,311.885
1344,311.41
1345,312.49
1346,311.97
1347,311.955
1348,313.205
1349,312.66
1350,312.985
1351,312.36
1352,312.14
1353,312.105
1354,311.815
1355,311.985
1356,312.075
1357,312.2
1358,311.855
1359,312.865
1360,311.245
1361,311.815
1362,311.2
1363,311.88
1364,311.2
1365,311.975
1366,311.92
1367,311.515
1368,311.43
1369,311.07
1370,311.215
1371,311.065
1372,311.68
1373,311.895
1374,312.135
1375,310.84
1376,311.57
1377,312.605
1378,312.51
1379,311.64
1380,310.975
1381,312.195
1382,311.87
1383,311.28
1384,312.175
1385,312.375
1386,311.805
1387,310.745
1388,311.385
1389,312.855
1390,311.985
1391,311.665
1392,312.035
1393,311.98
1394,312.25
1395,311.43
1396,310.645
1397,311.485
1398,310.6
1399,311.115
1400,310.47
1401,311.44
1402,310.94
1403,311.005
1404,310.75
1405,310.755
1406,310.41
1407,310.74
1408,310.655
1409,311.57
1410,310.42
1411,310.38
1412,310.84
1413,310.47
1414,310.48
1415,311.12
1416,310.33
1417,310.05
1418,310.145
1419,310.385
1420,311.165
1421,312.08
1422,311.38
1423,310.665
1424,311.47
1425,311.16
1426,311.645
1427,311.285
1428,310.915
1429,311.31
1430,311.345
1431,310.335
1432,311.295
1433,311.57
1434,311.5
1435,311.06
1436,310.58
1437,310.29
1438,311.54
1439,310.08
1440,311.225
1441,310.845
1442,310.91
1443,310.555
1444,309.875
1445,309.975
1446,310.385
1447,310.72
1448,309.74
1449,310.615
1450,310.225
1451,310.09
1452,310.08
1453,309.955
1454,309.63
1455,309.38
1456,310.32
1457,310.14
1458,309.865
1459,309.385
1460,309.9
1461,309.94
1462,310.085
1463,308.755
1464,309.57
1465,309.365
1466,309.695
1467,309.21
