Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
765,333.315
766,331.95
767,332.62
768,332.74
769,334.485
770,333.085
771,333.045
772,332.225
773,332.63
774,332.545
775,333.35
776,332.285
777,334.155
778,332.37
779,333.355
780,332.27
781,332.84
782,332.93
783,333.455
784,333.55
785,333.55
786,334.055
787,334.12
788,333.56
789,334.02
790,333.555
791,334.19
792,334.11
793,335.795
794,333.675
795,334.47
796,332.515
797,333.24
798,334.23
799,333.835
800,334.05
801,333.67
802,333.18
803,333.09
804,333.19
805,332.995
806,333.625
807,334.555
808,332.3
809,333.305
810,332.17
811,333.185
812,333.45
813,332.89
814,333.77
815,334.23
816,333.28
817,332.68
818,333.095
819,333.565
820,332.53
821,334.085
822,333.79
823,334.81
824,332.65
825,333.69
826,333.395
827,333.685
828,333.665
829,333.7
830,335.025
831,334.23
832,332.455
833,332.62
834,332.76
835,332.52
836,332.055
837,334.19
838,332.385
839,332.31
840,331.795
841,332.77
842,330.925
843,333.08
844,333.05
845,332.8
846,331.68
847,332.045
848,331.82
849,332.325
850,332.505
851,333.805
852,333.14
853,333.39
854,333.115
855,331.925
856,332.855
857,333.435
858,333.32
859,333.905
860,333.985
861,333.8
862,333.27
863,333.335
864,332.85
865,332.885
866,333.15
867,334.57
868,334.525
869,333.83
870,333.34
871,332.65
872,333.005
873,333.975
874,333.375
875,332.94
876,331.37
877,331.305
878,332.065
879,332.165
880,332.01
881,332.61
882,331.41
883,332.905
884,332.285
885,331.03
886,330.85
887,331.245
888,331.675
889,332.125
890,330.67
891,332.45
892,331.12
893,331.655
894,332.11
895,332.085
896,331.65
897,333.35
898,332.185
899,332.825
900,332.115
901,332.215
902,332.83
903,332.745
904,332.995
905,333.145
906,332.63
907,331.72
908,331.3
909,332.93
910,331.62
911,332.565
912,331.445
913,331.07
914,330.955
915,331.33
916,330.5
917,330.93
918,331.205
919,331.385
920,331.335
921,332.17
922,330.04
923,330.71
924,331.255
925,332.68
926,332.27
927,331.635
928,332.635
929,331.41
930,331.94
931,331.595
932,332.88
933,332.555
934,332.87
935,332.545
936,331.385
937,332.09
938,331.86
939,332.615
940,332.125
941,332.43
942,332.205
943,331.635
944,331.65
945,331.395
946,330.545
947,332.39
948,330.52
949,331.565
950,332.315
951,331.43
952,330.01
953,330.915
954,330.99
955,330.445
956,331.21
957,331.59
958,330.505
959,330.89
960,329.25
961,329.415
962,330.1
963,330.655
964,330.515
965,329.99
966,330.1
967,329.395
968,330.235
969,330.305
970,330.63
971,331.91
972,330.105
973,330.905
974,330.5
975,330.85
976,330.81
977,332.565
978,331.09
979,333.245
980,332.125
981,332.55
982,332.25
983,332.51
984,333.25
985,334.17
986,333.525
987,334.505
988,333.225
989,333.9
990,332.965
991,333.875
992,333.785
993,334.24
994,333.55
995,333.835
996,331.87
997,332.195
998,331.51
999,332.235
1000,331.34
1001,331.62
1002,330.38
1003,331.275
1004,330.135
1005,330.4
1006,331.055
1007,331.35
1008,331.585
1009,331.22
1010,330.635
1011,329.8
1012,329.99
1013,331.41
1014,330.135
1015,331.54
1016,331.195
1017,331.175
1018,329.125
1019,330.995
1020,329.635
1021,331.005
1022,331.045
1023,331.055
1024,330.53
1025,330.36
1026,329.775
1027,330.365
1028,329.81
1029,330.765
1030,331.555
1031,331.14
1032,330.65
1033,330.59
1034,329.09
1035,329.465
1036,328.715
1037,329.77
1038,329.7
1039,329.52
1040,328.77
1041,327.925
1042,327.805
1043,328.225
1044,327.785
1045,328.775
1046,328.71
1047,327.61
1048,327.92
1049,327.67
1050,327.445
1051,328.465
1052,328.665
1053,327.985
1054,328.915
1055,329.165
