Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
995,348.57
996,349.015
997,348.425
998,348.92
999,347.64
1000,347.59
1001,345.73
1002,345.545
1003,345.57
1004,345.51
1005,344.165
1006,344.2
1007,342.685
1008,342.83
1009,342.065
1010,342.105
1011,340.645
1012,339.58
1013,337.86
1014,337.91
1015,336.81
1016,337.635
1017,336.475
1018,335.69
1019,335.54
1020,336.315
1021,334.09
1022,335.665
1023,333.615
1024,333.765
1025,333.84
1026,333.65
1027,332.015
1028,332.175
1029,330.635
1030,330.625
1031,330.585
1032,331.03
1033,328.39
1034,329.195
1035,327.9
1036,328.21
1037,328.555
1038,327.955
1039,326.94
1040,327.235
1041,327.315
1042,327.47
1043,326.765
1044,325.3
1045,325.215
1046,325.785
1047,325.7
1048,326.09
1049,324.805
1050,326
1051,324.63
1052,326.225
1053,325.365
1054,325.495
1055,324.81
1056,325.715
1057,326.46
1058,326.765
1059,326.935
1060,327.1
1061,326.725
1062,328.015
1063,327.205
1064,326.855
1065,326.36
1066,326.35
1067,325.27
1068,326.3
1069,324.75
1070,324.905
1071,323.785
1072,324.595
1073,323.865
1074,324.27
1075,324.82
1076,325.055
1077,323.845
1078,325.055
1079,324.55
1080,325.605
1081,324.3
1082,324.725
1083,323.47
1084,324.935
1085,323.765
1086,324.355
1087,322.995
1088,322.63
1089,322.265
1090,323.225
1091,321.865
1092,322.025
1093,321.95
1094,322.485
1095,322.25
1096,322.805
1097,323.23
1098,322.615
1099,323.125
1100,324.115
1101,322.91
1102,323.775
1103,322.825
1104,323.495
1105,322.955
1106,322.595
1107,322.825
1108,323.215
1109,321.78
1110,323.47
1111,323.275
1112,323.16
1113,322.515
1114,323.235
1115,322.43
1116,323.825
1117,323.57
1118,324.205
1119,323.345
1120,324.565
1121,323.985
1122,323.475
1123,323.81
1124,323.77
1125,323.175
1126,323.98
1127,321.96
1128,322.65
1129,322.33
1130,321.62
1131,321.33
1132,320.905
1133,320.24
1134,320.925
1135,320.53
1136,320.845
1137,320.59
1138,321.425
1139,321.325
1140,322.41
1141,321.46
1142,322.41
1143,322.205
1144,323.565
1145,321.635
1146,322.655
1147,321.47
1148,321.07
1149,321.305
1150,321.675
1151,320.76
1152,321.355
1153,320.68
1154,322.015
1155,322.545
1156,322.62
1157,321.92
1158,321.79
1159,322.565
1160,323.505
1161,323.26
1162,322.255
1163,322.05
1164,321.905
1165,321.9
1166,323
1167,321.35
1168,321.27
1169,320.1
1170,319.955
1171,319.825
1172,320
1173,319.385
1174,320.14
1175,319.26
1176,319.735
1177,320.46
1178,320.74
1179,319.9
1180,320.05
1181,320.42
1182,321.56
1183,320.4
1184,321.36
1185,320.755
1186,319.785
1187,320.92
1188,321.16
1189,320.185
1190,320.45
1191,320.29
1192,320.725
1193,320.44
1194,319.98
1195,320.045
1196,320.86
1197,321.425
1198,321.52
1199,322
1200,322.64
1201,321.545
1202,322.07
1203,321.44
1204,322.415
1205,320.715
1206,320.15
1207,319.785
1208,319.845
1209,319.37
1210,319.7
1211,318.235
1212,319.385
1213,318.4
1214,319.55
1215,318.49
1216,319.105
1217,318.505
1218,318.715
1219,319.515
1220,320.205
1221,319.235
1222,320.48
1223,319.075
1224,320.755
1225,319.565
1226,319.38
1227,319.945
1228,320.33
1229,319.1
1230,320.1
1231,320.125
1232,319.43
1233,318.205
1234,319.125
1235,319.545
1236,320.195
1237,319.64
1238,321.4
1239,319.295
1240,321.34
1241,321.055
1242,320.58
1243,319.95
1244,319.71
1245,319.43
1246,320.91
1247,320.005
1248,319.015
1249,318.675
1250,318.66
1251,317.96
1252,318.265
1253,318.36
1254,318.07
1255,317.26
1256,317.44
1257,318.605
1258,317.95
1259,318.56
1260,318.44
1261,319.265
1262,319.645
1263,320.165
1264,319.98
1265,318.5
1266,319.32
1267,318.315
1268,318.73
1269,318.3
1270,318.055
1271,317.7
1272,318.26
1273,317.935
1274,318.32
1275,318.325
1276,318.92
1277,317.99
1278,318.915
1279,319.135
1280,319.725
1281,318.235
1282,320.055
1283,319.71
1284,320.185
1285,319.1
1286,319.545
1287,317.88
1288,317.185
1289,317.355
1290,317.88
1291,316.94
1292,318.035
1293,316.395
1294,317.485
1295,317.11
1296,317.375
1297,317.425
1298,317.24
1299,317.175
1300,318.43
1301,318.025
1302,319.135
1303,317.605
1304,318.18
1305,318.37
1306,318.235
1307,317.57
1308,318.18
1309,317.475
1310,317.69
1311,316.895
1312,317.37
1313,316.205
1314,316.54
1315,316.57
1316,317.26
1317,317.495
1318,318.445
1319,317.59
1320,318.325
1321,317.93
1322,318.48
1323,317.835
1324,317.94
1325,316.8
1326,317.645
1327,317.51
1328,317.2
1329,316.14
1330,316.56
1331,315.335
1332,316.535
1333,315.28
1334,316.245
1335,314.825
1336,315.165
1337,315.655
1338,316.4
1339,316.645
1340,317.665
1341,315.92
1342,317.605
1343,317.36
1344,317.19
1345,317.96
1346,316.52
1347,316.775
1348,316.785
1349,317.86
1350,317.57
1351,316.715
1352,316.31
1353,316.32
1354,316.57
1355,316.18
1356,317.225
1357,316.135
1358,316.535
1359,316.715
1360,317.085
1361,316.44
1362,317.23
1363,317.19
1364,316.615
1365,316.235
1366,316.865
1367,315.595
1368,315.67
1369,315.125
1370,314.745
1371,315.355
1372,314.755
1373,314.535
1374,315.4
1375,314.645
1376,315.92
1377,316.2
1378,314.955
1379,315.125
1380,316.555
1381,315.995
1382,317.53
1383,316.86
1384,316.91
1385,315.945
1386,316.805
1387,315.94
1388,316.77
1389,316.16
1390,315.705
1391,315.025
1392,314.695
1393,314.7
1394,315.255
1395,314.415
1396,314.915
1397,315.27
1398,315.935
1399,316.28
1400,316.035
1401,314.92
1402,316.195
1403,315.275
1404,315.665
1405,315.005
1406,314.975
1407,314.275
1408,314.875
1409,315.065
1410,313.69
1411,313.255
1412,314.205
1413,313.17
1414,313.44
1415,314.17
1416,313.51
1417,313.45
1418,314.075
1419,315.225
1420,315.08
1421,315.125
1422,315.625
1423,315.43
1424,316.46
1425,316.445
1426,315.845
1427,314.995
1428,315.455
1429,314.135
1430,316.02
1431,314.795
1432,314.905
1433,314.39
1434,314.59
1435,314.825
1436,315.2
1437,314.495
1438,314.77
1439,314.615
1440,314.99
1441,314.36
1442,314.94
1443,314.65
1444,315.075
1445,314.305
1446,315.065
1447,313.5
1448,314.095
1449,312.625
1450,314.105
1451,312.545
1452,313.035
1453,312.055
1454,311.98
1455,312.465
1456,312.615
1457,312.695
1458,313.65
1459,312.995
1460,312.935
1461,312.71
1462,314.505
1463,313.55
1464,313.645
1465,313.92
1466,314.36
1467,314.515
1468,313.87
1469,313.85
1470,313.585
1471,313.49
1472,313.41
1473,313.005
1474,313.345
1475,313.9
1476,313.65
1477,313.385
1478,314.055
1479,314.63
1480,313.935
1481,314.635
1482,313.74
1483,314.485
1484,314.105
1485,313.815
1486,313.885
1487,313.875
1488,313.605
1489,313.145
1490,313.235
1491,312.915
1492,312.69
1493,311.41
1494,312.295
1495,312.175
1496,312.405
1497,311.48
1498,312.055
1499,312.525
1500,313.365
1501,313.405
1502,313.565
1503,312.38
1504,312.775
1505,312.92
1506,313.415
1507,312.735
1508,312.39
1509,311.075
1510,312.055
1511,311.905
1512,311.88
1513,311.16
1514,311.135
1515,310.96
1516,311.955
1517,311.805
1518,311.55
1519,311.3
1520,312.275
1521,312.13
1522,313.195
1523,313.465
1524,312.765
1525,312.48
1526,312.925
1527,313.23
1528,312.98
1529,312.555
1530,312.795
1531,311.31
1532,312.12
1533,312.45
1534,312.185
1535,311.99
1536,312.22
1537,312.665
1538,312.34
1539,312.625
1540,312.65
1541,311.795
1542,313.59
1543,313.3
1544,313.495
1545,313.25
1546,311.88
1547,311.63
1548,313.24
1549,313.09
1550,312.21
1551,311.875
1552,310.46
1553,310.69
1554,311.345
1555,311.145
1556,311.405
1557,310.96
1558,310.985
1559,311.615
1560,312.445
1561,312.265
1562,312.4
1563,311.225
1564,312.62
1565,312.45
1566,312.475
1567,311.565
1568,311.115
1569,310.805
1570,311.8
1571,311.68
1572,310.135
1573,309.875
1574,310.2
1575,310.575
1576,310.74
1577,310.26
1578,309.505
1579,309.47
1580,311.565
1581,310.855
1582,311.52
1583,311
1584,311.915
1585,311.9
1586,311.305
1587,310.64
1588,311.435
1589,310.245
1590,310.79
1591,309.855
1592,310.995
1593,309.445
1594,310.345
1595,309.895
1596,309.145
1597,309.57
1598,310.635
1599,309.075
1600,309.955
