Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
1135,515.775
1136,514.18
1137,514.42
1138,513.24
1139,512.735
1140,512.98
1141,512.95
1142,512.27
1143,513.86
1144,513.915
1145,515.3
1146,515.78
1147,517.25
1148,517.855
1149,518.85
1150,520
1151,519.515
1152,521.86
1153,523.055
1154,522.645
1155,524.415
1156,524.25
1157,524.26
1158,523.035
1159,521.99
1160,521.66
1161,521.98
1162,520.135
1163,520.245
1164,517.49
1165,517.565
1166,515.375
1167,512.835
1168,512.52
1169,510.095
1170,509.15
1171,508.65
1172,507.385
1173,505.485
1174,504.595
1175,503.01
1176,500.605
1177,500.25
1178,498.535
1179,496.825
1180,497.39
1181,496.09
1182,495.535
1183,495.63
1184,496.015
1185,496.28
1186,497.455
1187,499.86
1188,498.12
1189,502.12
1190,502.035
1191,504.025
1192,504.87
1193,508.095
1194,508.6
1195,510.06
1196,510.485
1197,510.175
1198,512.305
1199,512.66
1200,512.095
1201,512.135
1202,511.885
1203,511.105
1204,509.01
1205,507.805
1206,507.195
1207,506.715
1208,504.39
1209,504.52
1210,501.225
1211,500.065
1212,497.275
1213,495.325
1214,493.96
1215,493.78
1216,491.27
1217,489.385
1218,487.945
1219,487.315
1220,486.625
1221,487.73
1222,487.93
1223,488.975
1224,488.46
1225,490.29
1226,491.615
1227,491.315
1228,492.94
1229,493.9
1230,495.635
1231,495.745
1232,496.77
1233,499.04
1234,499.725
1235,498.73
1236,499.77
1237,499.33
1238,499.995
1239,499.885
1240,498.635
1241,498.21
1242,496.235
1243,495.405
1244,494.68
1245,492.885
1246,493.425
1247,490.89
1248,490.49
1249,488.63
1250,486.32
1251,484.88
1252,484.655
1253,484.655
1254,482.02
1255,480.745
1256,478.935
1257,478.46
1258,476.585
1259,477.41
1260,475.54
1261,475.825
1262,474.245
1263,474.765
1264,475
1265,474.59
1266,475.605
1267,476.835
1268,477.14
1269,477.32
1270,478.815
1271,479.34
1272,479.775
1273,480.91
1274,482.28
1275,485.045
1276,485.845
1277,485.945
1278,486.52
1279,487
1280,487.865
1281,489.18
1282,487.02
1283,488.635
1284,486.23
1285,485.7
1286,483.05
1287,483.88
1288,483.06
1289,481.295
1290,478.08
1291,478.04
1292,477.18
1293,475.065
1294,473.595
1295,472.815
1296,471.535
1297,469.255
1298,468.03
1299,467.36
1300,466.66
1301,467.82
1302,465.67
1303,466.32
1304,466.515
1305,467.29
1306,467.935
1307,467.025
1308,467.95
1309,469.195
1310,470.89
1311,472.34
1312,471.895
1313,472.805
1314,472.27
1315,474.13
1316,474.205
1317,474.71
1318,474.205
1319,474.315
1320,473.015
1321,473.085
1322,471.475
1323,472.485
1324,470.1
1325,470.425
1326,468.69
1327,467.195
1328,464.885
1329,463.48
1330,461.735
1331,461.64
1332,459.19
1333,457.035
1334,456.595
1335,456.475
1336,453.715
1337,453.025
1338,453.08
1339,454.05
1340,453.775
1341,453.11
1342,455.71
1343,456.495
1344,456.915
1345,458.06
1346,460.7
1347,461.255
1348,462.39
1349,464.185
1350,465.085
1351,466.215
1352,465.52
1353,467.425
1354,466.485
1355,466.86
1356,466.795
1357,465.25
1358,464.09
1359,462.97
1360,461.285
1361,459.56
1362,457.65
1363,457.59
1364,454.63
1365,453.515
1366,451.65
1367,451.2
1368,449.01
1369,448.135
1370,444.93
1371,446.455
1372,444.71
1373,445.185
1374,445.69
