Wavelength (nm) - Plot 0,Intensity (AU) - Plot 0
769,618.425
770,616.795
771,615.91
772,615.415
773,616.905
774,615.36
775,615.815
776,616.575
777,617.66
778,618.94
779,618.63
780,621.025
781,618.355
782,620.43
783,621.86
784,622.295
785,624
786,623.765
787,624.3
788,625.7
789,625.26
790,625.935
791,624.09
792,623.3
793,624.795
794,623.45
795,622.465
796,620.965
797,620.91
798,618.58
799,618.79
800,617.43
801,616.625
802,612.435
803,613.715
804,613.14
805,613.21
806,610.185
807,611.305
808,610.785
809,609.29
810,609.5
811,611.44
812,611.46
813,611.48
814,610.92
815,613.69
816,614.535
817,613.745
818,614.775
819,617.315
820,618.48
821,616.605
822,617.92
823,615.2
824,615.575
825,616.785
826,616.215
827,615.05
828,615.42
829,614.115
830,613.93
831,611.945
832,611.93
833,610.65
834,610.82
835,610.145
836,610.135
837,610.105
838,609.62
839,609.83
840,610.055
841,610.215
842,610.265
843,612.005
844,612.06
845,612.22
846,611.38
847,610.465
848,610.12
849,608.495
850,606.375
851,607.69
852,607.3
853,607.285
854,608.605
855,607.95
856,607.54
857,609.41
858,610.175
859,610.645
860,611.185
861,609.59
862,610.49
863,611.005
864,609.395
865,609.775
866,609.05
867,609.76
868,606.53
869,606.885
870,606.855
871,604.095
872,602.385
873,601.975
874,599.605
875,600.205
876,597.18
877,596.945
878,595.515
879,592.985
880,592.695
881,590.62
882,590.06
883,588.79
884,589.075
885,589.41
886,588.255
887,588.295
888,589.01
889,589.88
890,590.495
891,590.78
892,592.315
893,593.28
894,594.13
895,594.875
896,594.995
897,595.08
898,595.465
899,596.735
900,596.59
901,595.72
902,595.02
903,595.355
904,596.085
905,596.315
906,593.68
907,594.96
908,591.51
909,591.43
910,589.965
911,588.005
912,584.88
913,585.535
914,583.22
915,583.06
916,582.3
917,581.65
918,580.565
919,581.18
920,580.8
921,581.185
922,581.8
923,581.77
924,582.38
925,583.33
926,585.12
927,585.7
928,585.78
929,587.465
930,587.23
931,588.995
932,589.245
933,590.145
934,590.61
935,592.465
936,590.28
937,590.285
938,592.715
939,592.545
940,591.555
941,593.26
942,590.59
943,591.35
944,590.515
945,590.315
946,589.82
947,587.62
948,587.22
949,586.02
950,583.875
951,586.5
952,583.455
953,582.4
954,581.855
955,582.495
956,580.37
957,579.355
958,578.955
959,578.08
960,577.775
961,577.535
962,577.555
963,577.515
964,577.305
965,577.05
966,577.915
967,577.155
968,578.535
969,579.74
970,580.735
971,583.13
972,584.18
973,587.365
974,590.38
975,593.9
976,596.66
977,602.79
978,606.035
979,611.65
980,617.36
981,622.92
982,627.84
983,633.85
984,638.46
985,644.895
986,648.69
987,652.585
988,656.94
989,658.915
990,660.96
991,659.975
992,658.04
993,655.745
994,653.61
995,650.775
996,645.675
997,642.915
998,640.04
999,638.835
1000,634.325
1001,633.26
1002,630.295
1003,625.175
1004,624.62
1005,624.49
1006,622.795
1007,621.715
1008,619.115
1009,616.68
1010,612.575
1011,610.56
1012,607.54
1013,604.5
1014,600
1015,599.025
1016,596.52
1017,595.145
1018,592.05
1019,592.54
1020,590.305
1021,588.335
1022,587.845
1023,586.74
1024,586.715
1025,587.32
1026,585.015
1027,586.225
1028,585.46
1029,584.355
1030,582.145
1031,582.405
1032,577.805
1033,577.02
1034,573.96
1035,570.725
1036,567.545
1037,565.195
1038,560.355
1039,558.525
1040,556.095
1041,554.855
1042,550.625
1043,549.745
1044,548.125
1045,546.41
1046,544.295
1047,545.025
1048,542.98
1049,544.49
1050,542.035
1051,544.2
1052,542.695
1053,544.94
1054,546.23
1055,545.735
